Iteration	likelihood	prior	acceptance	tree	lambda1	lambda2	lambda3	mu1	mu2	mu3	q12	q13	q21	q23	q31	q32	g_lamb	g_mu	g_q	
368000	 -390.426672552597	 30.7936781353039	 0.390010810810811	 1	 0.147775515378821	 0.0951894992899371	 0.177104690169106	 0.00468072909073336	 0.00582571521440726	 0.00594187411754289	 0.0127370046992453	 0.00213345034676168	 0.00888825594971616	 0.0029791320717758	 0.000369394449152158	 0.0047153840539639	 0.153137500935017	 0.00648774356873727	 0.00288833432088248	 
370000	 -385.999567892541	 25.3014145457814	 0.390088709677419	 1	 0.136859280432372	 0.133769164769056	 0.151306609877523	 0.0272087155504933	 0.0251481831515774	 0.00190583148580384	 0.00355037358284677	 0.00209430832505087	 0.00984194989533537	 0.0191962552918771	 9.39327523567241e-05	 0.000511662045859849	 0.137089325436627	 0.0395558093422995	 0.00683316848109288	 
372000	 -387.972441574071	 24.1004363676412	 0.390205882352941	 1	 0.120676216137826	 0.210099168623691	 0.187118598187791	 0.0573765222547348	 0.178374611284375	 0.0228671514388415	 0.000728583243556936	 0.00718766278232021	 0.00193738688083381	 0.0123109915128562	 8.208576229383e-05	 0.00124929322216941	 0.223096318112719	 0.0822018646658159	 0.0030424980590541	 
374000	 -388.928555794769	 19.3406536285699	 0.390125	 1	 0.125412639494355	 0.16130945760598	 0.193738298228509	 0.0438874018746131	 0.0983504967670523	 0.0323108707402882	 0.0251281207833672	 0.00136701011727084	 0.000875946667137301	 0.0123777591841375	 0.0038369919990059	 0.00155463911224056	 0.116661205041886	 0.0277385838458636	 0.0129445067324262	 
376000	 -390.747660362135	 19.7426228451211	 0.39007671957672	 1	 0.282574610917305	 0.133339227708957	 0.16078169422113	 0.26987438974958	 0.0943095214047646	 0.0461007739961151	 0.00377971313296523	 0.00302827519312944	 0.000470129003313868	 0.0076386182606938	 0.00264181419048255	 0.0124735804638245	 0.0828404665347125	 0.167449762989377	 0.00288484669970183	 
378000	 -391.316873038376	 17.1962616539573	 0.389881578947368	 1	 0.243689638865081	 0.209264391593994	 0.188750289409618	 0.19253472684143	 0.169190524902392	 0.0573116209163029	 0.0035968453675451	 0.00942436632042483	 0.0066057600543572	 0.000814537637216593	 0.00122617644888357	 0.0017442919038955	 0.505353440175638	 0.933032278176656	 0.00323789228268311	 
380000	 -391.408369732371	 26.5212234726365	 0.389678010471204	 1	 0.191040865597814	 0.115092838160911	 0.171829457562717	 0.15541450627711	 0.0225020511216051	 0.0842585653428796	 0.000315535934989432	 0.00256785096093431	 0.000404251345494474	 0.00132326521320281	 0.00165007549223693	 0.00173172099700855	 0.174603158153869	 0.492801345707183	 0.000619522773939956	 
382000	 -388.119650721834	 20.8141521034905	 0.389692708333333	 1	 0.147171640329177	 0.135681059535681	 0.173237943177797	 0.0653040384570791	 0.0845558613133568	 0.0291035970911876	 0.00234542548002424	 0.00190334607947509	 0.00167191218238941	 0.0183740675539356	 3.75593847364883e-05	 0.00586289743819552	 0.775950917324672	 0.125107340440927	 0.00369743843928093	 
384000	 -387.736430512084	 23.2257470002606	 0.389844559585492	 1	 0.136715648077505	 0.0933208802596155	 0.155193154533753	 0.0250141246613993	 0.00332124330942771	 0.00526922872570868	 0.00997125275750989	 0.00505650675753032	 0.0028865013694493	 0.00112411403425596	 2.64855409630363e-05	 0.00490150144925969	 0.08988693399495	 0.185875632339022	 0.0013468690978471	 
386000	 -386.113735271658	 25.3948187593556	 0.390146907216495	 1	 0.0980149471938358	 0.114807713910494	 0.157794531247731	 0.0560983963754106	 0.00105823712110529	 0.00591013893893526	 0.00555929737352368	 0.000372656738998603	 0.00188890172717402	 0.0396452764120984	 0.000195794801424678	 0.000138412874989829	 0.3417634077497	 0.0400516601412055	 0.00315668251783669	 
388000	 -385.428882464853	 21.8493445266872	 0.390171794871795	 1	 0.240868132799438	 0.151947472995154	 0.165726681698788	 0.214686264802661	 0.0309074790026612	 0.00333587578584214	 0.00523113708873686	 0.00351899607418639	 0.00112501150208463	 0.00631184880934213	 0.00120733380884275	 0.0031650981567697	 0.368876528751163	 0.23031773907809	 0.00435526457222198	 
390000	 -390.215128119189	 25.2538559761577	 0.390086734693878	 1	 0.295515436757134	 0.231375648175276	 0.190596745462393	 0.261792074831953	 0.0782310250596411	 0.0738684058724733	 0.00513581618445259	 0.00155212526692904	 0.000141301008015992	 8.76383039521051e-05	 0.000421514915792975	 0.00541224252613227	 0.211265244605351	 0.119186603980935	 0.0017042083393641	 
392000	 -385.763478730192	 21.9647834438057	 0.390002538071066	 1	 0.305647716631758	 0.140708028934255	 0.161518530034822	 0.207233559241349	 0.0588618551095929	 0.0205627193834847	 0.000168029216016328	 0.000155831458514466	 0.0100107948643997	 0.0157465220220735	 0.0012692527266225	 0.000692157109043624	 0.522840226484332	 0.0660643896642832	 0.000412388998435045	 
394000	 -387.843482936937	 23.7396326030034	 0.389974747474747	 1	 0.323991679428175	 0.165146601301475	 0.158608987478409	 0.255237362999391	 0.00600852163257071	 0.00146734529607278	 0.00239574338083914	 0.0020989479042176	 0.00202407779213342	 0.00838974355336899	 0.000698019445817847	 0.00247700474855303	 0.14496579851221	 0.127802623744026	 0.00361987515734303	 
396000	 -387.801889916196	 22.7113018479737	 0.389891959798995	 1	 0.260770246400505	 0.233934759688757	 0.184428513185321	 0.151238495005598	 0.179100823037144	 0.0661122276766552	 0.00022533632960468	 0.00027178368776843	 0.00658473143234075	 0.00896056985356751	 0.000676098019361464	 0.000494726839210634	 0.538765633075671	 0.0602022811998589	 0.00183776740467991	 
398000	 -386.474795761648	 20.9730404740891	 0.3896075	 1	 0.269427100209032	 0.148306149572919	 0.167229754096004	 0.2269024803648	 0.00475470435933328	 0.00190227729412637	 0.00326070243305504	 0.00517612019622884	 0.00396525672654301	 0.00253982338511943	 0.00144644046840677	 0.00389939567069778	 0.371244719217105	 0.324738420382965	 0.00481499890329022	 
4e+05	 -393.933200616531	 29.5390708509275	 0.389567164179104	 1	 0.245231997588501	 0.114372709293139	 0.164240438381758	 0.0842784576012013	 0.0303013015627337	 0.00501460121175798	 0.000992108539015058	 0.000376118334722054	 0.000899901517948279	 0.00324662327394287	 0.00404206477412464	 0.00200882746396846	 0.127077908034049	 0.0278313052742252	 0.00284375339278365	 
402000	 -389.775301416767	 28.5514347484842	 0.389613861386139	 1	 0.101145282354617	 0.142730961360461	 0.142333512691888	 0.0681900656033353	 0.00758860771925868	 0.018443081777139	 0.00921411889075921	 0.003587537655112	 0.000191781912060439	 0.000657688182523825	 3.80275594459836e-05	 0.00225045986582875	 0.109802944707394	 0.0924660734098532	 0.00049222771043836	 
404000	 -397.708682817645	 15.2524854737876	 0.389748768472906	 1	 0.164028824975302	 0.167513374979919	 0.225551296211884	 0.0402846939586422	 0.0750870192677071	 0.14670357227494	 0.0051861936353556	 0.00392043713151234	 0.0356283793642651	 0.00437686536489824	 0.000326553293523925	 0.00558622341564639	 0.757806747838409	 0.315013303345954	 0.00599927541059713	 
406000	 -390.545308284033	 23.4687680899857	 0.389786764705882	 1	 0.169640345580657	 0.145239479784088	 0.171887213019854	 0.033002661919138	 0.0405385917997236	 0.0353350434876177	 0.0226660259130254	 0.0127085222576981	 0.00255409487148367	 0.00111248518746912	 1.80819325133269e-06	 0.00359999385551606	 0.188756806572162	 0.0266765452905152	 0.00445507849696091	 
408000	 -390.303282068781	 23.3384655667298	 0.389739024390244	 1	 0.163818527035657	 0.212653674020743	 0.236634397395942	 0.105733421112892	 0.112030180272887	 0.129867782668866	 0.00218793664426918	 0.00307801557999785	 0.00233204486359582	 0.00109419855776232	 0.000143778545212541	 0.00657556969730184	 0.487619152023309	 0.229796515468283	 0.00184817332027995	 
410000	 -389.117523195615	 28.5644262185432	 0.389570388349515	 1	 0.133698680748302	 0.280175532349472	 0.185791026153523	 0.0266257134698655	 0.226916000493944	 0.0306431037797621	 0.00021344879462672	 0.00165754654943045	 0.00154121925521158	 0.00357586594104151	 0.000964595950886272	 0.000378835871088177	 0.366826171591092	 0.107070055261243	 0.00141541394758108	 
412000	 -388.132453519612	 25.6829570229665	 0.38948309178744	 1	 0.0967162157020086	 0.119113348581655	 0.185841890893601	 0.0614186347576043	 0.0559010306942854	 0.021775585792778	 0.00471786769108987	 0.00118915162206094	 0.00132650976511792	 0.0118235191760772	 0.00111818891864943	 2.14777000996339e-05	 0.0725155635368973	 0.0889648151058883	 0.00446575068083443	 
414000	 -389.682324145583	 23.1611351425718	 0.389507211538462	 1	 0.133028668555551	 0.210345433568429	 0.16952912087346	 0.065964914827885	 0.0723962361022161	 0.0342253249540805	 0.00830985656447942	 0.00310470779365524	 0.000495989144874946	 0.00217226750027718	 0.0018282848043344	 0.00228381395275288	 0.312829351896173	 0.0443510082565127	 0.00818531915840385	 
416000	 -389.879072440095	 25.3905458821499	 0.389555023923445	 1	 0.105762040120879	 0.170704651856984	 0.1833516031303	 0.0874784256207801	 0.0148480600504203	 0.0259425800355115	 0.00256203317916303	 0.00360459591285674	 0.00193710581231778	 0.00174576193283312	 0.000344014088261296	 0.00320685546736868	 0.24518031795923	 0.293763380650142	 0.00207727121797957	 
418000	 -390.892238779765	 24.1961630939821	 0.38962380952381	 1	 0.188330534162957	 0.107141384897424	 0.157413779043644	 0.0025390736045187	 0.0159622098904998	 0.0248514422727312	 0.00519815484231455	 0.00058566665188034	 0.0115356928901431	 0.00421765358709496	 0.000797018682334908	 0.00213974848026808	 1.45968219085186	 0.0252930584996167	 0.00307281141421333	 
420000	 -385.985021388299	 24.1474077398757	 0.389774881516588	 1	 0.136924574087588	 0.145292681062241	 0.175122327548311	 0.0936298636896785	 0.03660285121493	 0.0229945338602579	 0.00565081933452234	 0.00559046632278269	 0.000348327758817187	 0.00359753584874734	 0.000684902594988995	 0.00454401287953812	 0.311764338128524	 0.0156547687672231	 0.00482906911464674	 
422000	 -387.982711678511	 22.0738368866311	 0.389778301886792	 1	 0.228932950468162	 0.162701109472831	 0.160910946919515	 0.102513902773004	 0.0668712189925314	 0.0135403286716739	 0.00158235300318276	 0.000532978547586209	 0.00313045760780743	 0.0151713314771786	 0.00136343212367247	 0.00312803148710478	 0.373714933169993	 0.211459901652485	 0.00121216555445268	 
424000	 -386.77057789134	 25.6558531581111	 0.389769953051643	 1	 0.244117464686753	 0.12302938784697	 0.205869158837193	 0.224550708450078	 0.0107738850462328	 0.0328840492166075	 0.00301002259443417	 0.00298616310124168	 0.000416611182020619	 0.00720453971254395	 0.00203413731214794	 0.00129558967178521	 0.250400552210273	 0.0601171764661247	 0.0022178999288176	 
426000	 -385.750209397779	 22.8622623201373	 0.38971261682243	 1	 0.22869325388766	 0.105750865810544	 0.171637207841261	 0.215268872677753	 0.00823426886465557	 0.0120230499866265	 0.00712917559068721	 9.24998455964687e-05	 0.00702827174534625	 0.0140725648655441	 0.00072521747845396	 0.000540235789542845	 0.103154210459705	 0.0650365703442342	 0.00246554879950922	 
428000	 -387.075698888649	 24.7361446342573	 0.389632558139535	 1	 0.240532517657068	 0.154432866381919	 0.162326929789563	 0.207927753909489	 0.0109222675467394	 0.00330465417605451	 0.00360089886458252	 0.000547538196759089	 0.00065168861789777	 0.00580174997845531	 0.00125219072065615	 0.00080682975820308	 0.849261536642615	 0.13145215835972	 0.00122516160588773	 
430000	 -389.570448034474	 23.5948846938083	 0.389490740740741	 1	 0.17888768745887	 0.126364023801099	 0.170230483796703	 0.0778991634356148	 0.0370962847803541	 0.0286159114576363	 0.00216494020691281	 0.0064488977531697	 0.000898865936758834	 0.0110804486876794	 0.00481808485612338	 0.00487246109963147	 0.31082812033843	 0.0505091476870334	 0.00504726942115416	 
432000	 -390.76303408919	 22.4949067382881	 0.389437788018433	 1	 0.175255551339562	 0.159605772164395	 0.211622634251182	 0.0591129966530165	 0.0716569409240781	 0.112594431195474	 0.00422482679644091	 0.00057927358969709	 0.00397040544147655	 0.00145478417179136	 0.0030078777896716	 0.00700874686395	 0.678154696112863	 0.0650249081359104	 0.00346249759679821	 
434000	 -389.097117739814	 26.7178562935536	 0.389470183486239	 1	 0.152694334560548	 0.089331503027256	 0.183001037458668	 0.0894418153657079	 0.00824503020989751	 0.0355619597641704	 0.000218371629812759	 0.00334734613235636	 0.00104401704228938	 0.0337593127616187	 0.000477157845701656	 0.000715123264315759	 0.205249210112145	 0.0745959886574452	 0.00157313931492043	 
436000	 -389.008124868062	 15.6706997837454	 0.389547945205479	 1	 0.143442928103306	 0.137060846419043	 0.158644347225386	 0.0661241354536278	 0.0737679915339247	 0.0154645202437487	 0.0242619748235273	 0.00917720341916708	 0.000763789631580257	 0.00522014476783486	 0.00317237469867662	 0.00323517104759566	 0.173948425591913	 0.964844157757679	 0.00491716530158955	 
438000	 -392.40253249168	 24.9066622029434	 0.389643181818182	 1	 0.157377066608297	 0.0954528812070886	 0.190304426183877	 0.149257813304121	 0.00877286666501917	 0.0281495250292349	 0.000159310570633314	 0.00383054525827227	 7.94878624273957e-05	 0.0017418166788711	 0.000608053402578774	 0.000541227303401572	 0.0538191953767132	 0.307298294372871	 0.00352026088367371	 
440000	 -386.906982755855	 24.226838640703	 0.389601809954751	 1	 0.178009667214489	 0.1188907971958	 0.153730292073902	 0.106202034799696	 0.0182795750537196	 0.035210375929644	 0.00545854900491809	 0.00278445746468079	 0.00139209955645478	 0.0304160820625101	 0.000205795722635592	 0.000168755246534674	 0.132329695663394	 0.0715680751795128	 0.00304871589516097	 
442000	 -391.984240290942	 22.7157003629816	 0.389684684684685	 1	 0.178147530144813	 0.128253510798139	 0.182417698048495	 0.0564652523847695	 0.0419126111494653	 0.0422195748437301	 0.0018445946434847	 0.0205328801340781	 0.000283221340320331	 0.00657389550819188	 0.000153967541999326	 0.000455791568469205	 0.180397173252167	 0.32806714392619	 0.0011531620310366	 
444000	 -386.862297599526	 23.4353444197092	 0.389692825112108	 1	 0.134675524603157	 0.145602265456936	 0.172944652572422	 0.000252988944369215	 0.0524995238990422	 0.00251353537613165	 0.00234875791530001	 0.00140464913743191	 0.00447174894489405	 0.0147900390534312	 0.000146374972451617	 0.00353836773302807	 0.0589901860773572	 0.0631498348137259	 0.00788895726466019	 
446000	 -392.288139153803	 21.845757743854	 0.389776785714286	 1	 0.262177383404488	 0.268501453879727	 0.174800876598089	 0.224292495133599	 0.109749890780865	 0.00565514115794267	 0.00228457676528707	 0.00712335453126877	 0.0027385657191703	 0.000618171653091025	 0.00398648693058014	 0.00591959698690057	 0.337252379105446	 0.112574711971343	 0.00293885276631824	 
448000	 -393.467303124586	 20.5725250190098	 0.389724444444444	 1	 0.290894398133486	 0.142672025640052	 0.1637637030683	 0.186814454308659	 0.0966869582480809	 0.0551242976506933	 0.00343893234235591	 0.00101465686805485	 0.00571741138398067	 0.000794116792093011	 0.00361513960396952	 0.00408882978731455	 0.340426363094077	 0.293343767476363	 0.006427616566476	 
450000	 -391.515561403032	 18.9177235857016	 0.389630530973451	 1	 0.291994777004987	 0.0934519957490018	 0.215512882373725	 0.221490281430909	 0.013062158881268	 0.0346806312813377	 0.00475679821328502	 0.00738654445058429	 0.00292552470732599	 0.00102106617794745	 0.00062536014972732	 0.000396213218916335	 2.32844344712992	 0.198341295517107	 0.00196982013325197	 
452000	 -387.114537568077	 20.4690598059943	 0.389555066079295	 1	 0.305834785176176	 0.214130742999426	 0.155985061811294	 0.260989395216983	 0.125139705720688	 0.0151185532555198	 0.00296150844319045	 0.0018909998969248	 0.000928977235755137	 0.0117870823464287	 0.00238882029258927	 4.12503963097816e-06	 0.763314628197197	 0.174620789185824	 0.0037441035596365	 
454000	 -389.167983482048	 24.841310614701	 0.389517543859649	 1	 0.112666174900825	 0.185653764184094	 0.20565360705611	 0.00024967324163596	 0.0659930984320313	 0.0368385453046045	 0.000175181503265363	 0.00265376003785612	 0.00538575094073963	 0.018253044996338	 0.00171785002385252	 0.000542911338520765	 0.346873311993475	 0.0629547735374772	 0.00123667650387826	 
456000	 -388.553800672279	 20.3796692437479	 0.389558951965066	 1	 0.239912287037625	 0.123641438391251	 0.156045258484116	 0.234891161444257	 0.0926679427065772	 0.00610290807143575	 0.00257087622811274	 0.00135105587391046	 0.0126499020432607	 0.00918231608238521	 0.000991797919715916	 0.00277306204747247	 0.332496499551186	 0.0267230744636684	 0.00508938063199792	 
458000	 -388.142133980155	 21.5498804706301	 0.389482608695652	 1	 0.23441387578221	 0.110784457078026	 0.171250837143275	 0.167035427939114	 0.0477415464891884	 0.00290497462063628	 0.00105111878304738	 0.00293109070214245	 0.00313259094350839	 0.0171568451520351	 0.0039716205416303	 0.00311704708927933	 0.438012544757727	 0.0551584117971412	 0.00583464654293218	 
460000	 -385.893202085094	 22.4533185394188	 0.389469696969697	 1	 0.144461336072496	 0.110019210400307	 0.176687506870624	 0.0976743529599734	 0.0133199277203178	 0.0042043074720026	 0.0113480406097088	 0.00415077177076736	 0.00179293383701427	 0.0172123074417373	 9.67788808426315e-05	 0.00160610449050435	 0.64391350813198	 0.0225240803310375	 0.00279452106789808	 
462000	 -388.798915107735	 22.1897575357675	 0.389372844827586	 1	 0.162324737264806	 0.150887361137808	 0.222198987575417	 0.0905011632608707	 0.0474398319295999	 0.0268487894093553	 0.00295835123246442	 0.000335706882511063	 0.00616775897614466	 0.0195200173819787	 0.00279144652583947	 0.00046917021363225	 0.217235986307022	 0.0609023554381651	 0.0079851090567575	 
464000	 -390.564360953088	 23.6448220191004	 0.389349785407725	 1	 0.137829863363942	 0.102325750657324	 0.191692389230914	 0.119096475736679	 0.0223800459690593	 0.00570320065443566	 0.00650148907861955	 0.00902837213084284	 0.00135352245220984	 0.00016276000493256	 0.000472084612442092	 0.00130035253435543	 0.33353886813677	 0.253356408457909	 0.00252061753055063	 
466000	 -388.029792134395	 26.6481312039666	 0.389482905982906	 1	 0.110650981498229	 0.111686461665385	 0.176839269721155	 0.0488665785261123	 0.0129921714782964	 0.026956363823554	 0.00366344400745315	 0.00482354125234149	 0.00107469614800108	 0.00269491781124303	 0.00433035025408535	 0.00601406347606151	 0.244054513103424	 0.0498734587202653	 0.0049848442800372	 
468000	 -389.591589794923	 25.2936972486982	 0.389440425531915	 1	 0.149438518798908	 0.15416290467073	 0.218809995651451	 0.0887632383569809	 0.0415206016340339	 0.115397126859112	 0.00172602530093836	 0.00157798138092039	 0.00342074090450747	 0.00243293057233801	 0.00100937775212226	 0.00724670303848471	 0.249764380585508	 0.0407426317933447	 0.00238396910603518	 
470000	 -388.280673927236	 19.1785952679517	 0.38930720338983	 1	 0.133836713322011	 0.111984604041599	 0.231678719574188	 0.053468343887215	 0.0204244246737774	 0.0875449296419505	 0.00174416299098905	 0.000653743564579049	 0.0106037298830944	 0.0116896107374077	 0.000651376649223982	 0.000828820614355122	 0.205579075258434	 0.0471831402903566	 0.0199551708839341	 
472000	 -389.50330080811	 24.0113774192796	 0.389282700421941	 1	 0.114705932421827	 0.188109283686346	 0.15440361609878	 0.0645209656534307	 0.10523972910878	 0.00130899048348156	 0.00320493523335445	 0.00200295522266189	 0.0158821070848354	 0.00312462733379847	 0.00267687884571482	 0.00295495176333889	 0.115716285752636	 0.0914255349887203	 0.00295408913418699	 
474000	 -387.943480584436	 25.5450248119653	 0.389283613445378	 1	 0.129940836617011	 0.10729326491681	 0.166302053258484	 0.0414811694603485	 0.0234371472023669	 0.000756372760940973	 0.00223572461167607	 0.00898222266072962	 0.000735565465709939	 0.00345902672626032	 0.00141379407035663	 0.00342647967796376	 0.283235154804589	 0.132610601567144	 0.00211177904478526	 
476000	 -388.151466205974	 23.8602065823991	 0.38936820083682	 1	 0.133428009228058	 0.124503637897045	 0.159657838506836	 0.111862190711904	 0.0123662565908348	 0.003753064948165	 0.00855319086373294	 0.00229811226347123	 0.00508266258185141	 0.00284136984646648	 0.00308496546676954	 0.0039823866910863	 0.216093562950797	 0.0830392178411053	 0.00720193477710645	 
478000	 -388.012542814459	 23.3393369517493	 0.389410416666667	 1	 0.110070950186242	 0.118228627325512	 0.16695219622272	 0.0300340043052265	 0.0517219696975925	 0.00565552620560848	 0.0172306187308074	 0.00764096718090877	 0.000847008846003038	 0.00929746500243265	 0.00158220906888426	 0.00143578566381079	 0.415456873787999	 0.0236895780834069	 0.00533569232427387	 
480000	 -391.803024154861	 23.5266819768056	 0.389470954356846	 1	 0.0712429663645788	 0.114374347877951	 0.182761236025813	 0.0413782068563652	 0.020052290603185	 0.0389599002474683	 0.0123847081557566	 0.00142096510577668	 0.00424477541122635	 0.00471031465948561	 0.00104008227869211	 0.00107500820326514	 0.536259765225261	 0.068715392818784	 0.00562795759104877	 
482000	 -388.44008737565	 20.3304750434783	 0.389471074380165	 1	 0.18967760441844	 0.134216934180627	 0.161878553245429	 0.0889526196460803	 0.0133205512352314	 0.0291628867493389	 0.000111749475468491	 0.00533646102018341	 0.00440364385264219	 0.000339038933143633	 0.00170759924508245	 0.00951553703735393	 0.237521462081953	 0.372055703425117	 0.00672120844431314	 
484000	 -386.11249244037	 24.1673898084459	 0.389489711934156	 1	 0.173796976167664	 0.148655356509241	 0.162381871095536	 0.0960539699800434	 0.0551261913037794	 0.00782206207725919	 0.00490869701295631	 0.00435388404574458	 0.00107529715983561	 0.0110610816548412	 1.12615447448306e-05	 0.000202765814688881	 0.0871222457824306	 0.149480505065805	 0.00135602908217365	 
486000	 -389.270850035293	 24.0684541708982	 0.3895	 1	 0.134126453896484	 0.133105030472617	 0.188208503221599	 0.0155346442071328	 0.0361287938554632	 0.0447750016856927	 0.0055447072049821	 0.0099764298219933	 0.000947765208546638	 0.0205551928312078	 0.000817320466496799	 0.00325087730336162	 0.194959807568614	 0.032015551042428	 0.00327536446115489	 
488000	 -386.923877227634	 24.4954860591599	 0.389477551020408	 1	 0.137680983975964	 0.135181621728758	 0.167583654085423	 0.049890776012732	 0.0724204828602045	 0.0240430192417382	 0.0039011227917459	 0.00374712061184767	 0.00987754617379652	 0.00807841499577297	 0.000453428703155358	 0.00256952061389659	 0.120323251768878	 0.0614562209113817	 0.00297551468419569	 
490000	 -391.644815991246	 28.521828760704	 0.389583333333333	 1	 0.0848899873198257	 0.0941640382924516	 0.222070144198861	 0.0293631286116133	 0.0034932456488144	 0.0666875646511038	 0.000921541170960653	 0.000280432353249034	 0.00342260380197239	 0.00328951834671908	 0.00121415289840855	 0.00417134778842104	 0.139447214772292	 0.128718582838533	 0.00173658066601009	 
492000	 -387.619384697031	 26.9357299790105	 0.389631578947368	 1	 0.121168002360553	 0.140619910846876	 0.184242193148956	 0.00934256622726247	 0.04648576549324	 0.0158330840082107	 0.00103708734789836	 0.00640427475754301	 0.00322430362855882	 0.0119893858206587	 0.000365247398466498	 0.00276375972492755	 0.332881464409226	 0.0151814163308423	 0.00328857788060686	 
494000	 -387.840918671694	 23.2921890766155	 0.389657258064516	 1	 0.214951810734193	 0.146708393837187	 0.184242193148956	 0.144494009650969	 0.0422523605544209	 0.0236323662220156	 0.0084517002316978	 0.00553113263131101	 0.00717062168316663	 0.000651006102550008	 0.000988150987425897	 0.00230408820987179	 0.358221083131452	 0.0534467310533852	 0.00267480804386342	 
496000	 -391.569561864987	 24.2605532700504	 0.389714859437751	 1	 0.190086796841492	 0.0816131331982227	 0.162180691636056	 0.0927179136654217	 0.0289808129381179	 0.0599748588497844	 0.00306014576892798	 0.00926502640258178	 0.000950410499499942	 0.00261221933758349	 0.000886934458588126	 0.0112739774983305	 0.177355030108574	 0.06525735030107	 0.00196897250022668	 
498000	 -391.284338738727	 24.7860326969209	 0.389772	 1	 0.099608450665687	 0.141953842644815	 0.180208611903489	 0.0544157107787148	 0.10671468562503	 0.0665589268718014	 0.0019735735072412	 0.000325052879989902	 0.00183372895574809	 0.00822915678783943	 0.00152640878919769	 0.00121825443499638	 0.818991068552169	 0.0603852761576672	 0.00153547041831165	 
5e+05	 -389.728668750198	 16.5406619064401	 0.389808764940239	 1	 0.132699673052891	 0.117350668137637	 0.223916129189981	 0.0574072001240039	 0.00443153845193791	 0.0484820046132158	 0.0042658064164487	 0.00277341597946391	 0.000735986926170446	 0.0303550800475811	 0.00475966820354314	 0.000350539182898062	 0.55189456867647	 0.572212513168114	 0.00222526479310297	 
502000	 -386.242747294044	 25.9435575229079	 0.389811507936508	 1	 0.136344307399327	 0.126584300444947	 0.141692017361384	 0.0688033354888817	 0.0372009847966045	 0.00385250324408226	 0.000197146293145056	 0.00108729453805791	 0.0204689232832819	 0.0181115882437061	 0.000273408843822449	 0.000269087108195183	 0.175804265899164	 0.0528283079397448	 0.00131497361628304	 
504000	 -392.035860940206	 22.3328584353329	 0.389828063241107	 1	 0.166265302046838	 0.139293419698742	 0.220318256109103	 0.171702263678109	 0.0659373330349182	 0.074242565543422	 0.00449150406350008	 0.00104045863332966	 0.00987739031914185	 0.00298332754871934	 0.00366811729542578	 0.00475808522543329	 0.16400095493837	 0.0683990250927053	 0.00443787905913915	 
506000	 -390.734030526405	 29.1662983914957	 0.389748031496063	 1	 0.112105233604976	 0.151990232395598	 0.207434070733212	 0.0427343303266289	 0.0173101855245388	 0.0473512995421229	 0.00327885141603445	 0.00500467527094874	 0.00184547815073285	 0.000836204524273426	 0.00122838044112333	 0.00112056106985206	 0.165504751689256	 0.0885902940263563	 0.00179073471569137	 
508000	 -386.597607278975	 25.8274892000994	 0.389886274509804	 1	 0.146337210361532	 0.112600437242746	 0.15888405651723	 0.102004648210874	 0.000413618436223635	 0.00962594179030437	 2.20913588428934e-05	 0.00167778409846637	 0.010428908759258	 0.0101836029863573	 0.00094431638384634	 0.00456280542502467	 0.161097808338002	 0.037969767549871	 0.00350035612249912	 
510000	 -388.582300845251	 22.8517949345655	 0.389833984375	 1	 0.180248509009573	 0.171902246331426	 0.145460260528981	 0.153614628386624	 0.0246431774290302	 0.00786007690473664	 0.0041135491271791	 0.00649606326979138	 0.0038123400370422	 0.000652351564861702	 0.00226272464121231	 0.00269015367443544	 0.379982284982197	 0.190708474333649	 0.00409360064684536	 
512000	 -390.093161853501	 20.2219656226028	 0.389741245136187	 1	 0.281745503870525	 0.185848151504282	 0.174501616913157	 0.171155441945656	 0.113525777785566	 0.0227162267932437	 0.00436478103274366	 0.00277574792855788	 0.00351293873337438	 0.00460037330299373	 0.00123940068619561	 0.000227693809748045	 0.109366476139672	 0.0687033871111598	 0.00944433608434824	 
514000	 -387.712142536788	 24.8714937407092	 0.38981007751938	 1	 0.160652782374302	 0.117901621953607	 0.16401357741438	 0.107085810588445	 0.00349064300531573	 0.0367380203793169	 0.00340774810199465	 0.00185555221273449	 0.00533595033279745	 0.00486785776685882	 0.00211788442496332	 0.00576026070058791	 0.142196858519203	 0.0516298179011671	 0.00675982849065563	 
516000	 -385.970071484353	 26.2274559631975	 0.389801158301158	 1	 0.154236037419954	 0.108400035682967	 0.19033277741767	 0.0981534287802885	 0.0126185127477362	 0.00751924699255382	 0.00375686055669151	 0.00174297626041916	 0.00271692468337044	 0.0188944332932642	 0.000912698855816334	 0.00110188645282242	 0.3445622188272	 0.0174636984338115	 0.00224659703538129	 
518000	 -386.557308492432	 23.5341600548995	 0.389786538461538	 1	 0.171377305385487	 0.149623746001019	 0.174335598771808	 0.0913898893565895	 0.0229814613709753	 0.0218939466029396	 0.00563601573295062	 0.00551463141840205	 0.000737744040468561	 0.00117744538641473	 0.000457389970974107	 0.00599138578241396	 0.928444519598703	 0.0370210594876444	 0.00357487325100106	 
520000	 -386.968223585565	 17.9497449999131	 0.389731800766283	 1	 0.304754585482481	 0.146646989150813	 0.204728948085013	 0.2613803573143	 0.0569057159282597	 0.0482498052723907	 0.00757643709224317	 0.00160558866898958	 0.00252318393017887	 0.005233487151591	 0.000859115535977145	 0.00296100072175935	 0.638707462514545	 0.599277160129675	 0.00468709416586099	 
